102,Shyvana,TOP,TRUE,223,360,240,11
102,Shyvana,TOP,FALSE,82,74,92,76
102,Shyvana,MIDDLE,FALSE,887,777,8,9
102,Shyvana,TOP,FALSE,27,234,497,154
102,Shyvana,TOP,TRUE,24,105,164,234
102,Shyvana,JUNGLE,TRUE,24,18,85,238
102,Shyvana,TOP,TRUE,39,42,122,64
83,Yorick,TOP,FALSE,5,90,166,427
83,Yorick,TOP,FALSE,141,103,133,19
83,Yorick,TOP,FALSE,120,517,104,82
83,Yorick,TOP,FALSE,77,142,164,121
83,Yorick,TOP,TRUE,5,38,104,141
83,Yorick,TOP,TRUE,245,238,266,98
30,Karthus,TOP,FALSE,126,777,157,107
83,Yorick,MIDDLE,FALSE,35,112,114,104
30,Karthus,JUNGLE,FALSE,114,42,23,91
120,Hecarim,BOTTOM,TRUE,23,777,57,30
83,Yorick,BOTTOM,TRUE,76,127,82,120
83,Yorick,BOTTOM,FALSE,106,13,112,64
75,Nasus,BOTTOM,TRUE,245,236,14,121
83,Yorick,JUNGLE,FALSE,82,11,14,131
83,Yorick,BOTTOM,FALSE,32,238,122,421
83,Yorick,BOTTOM,TRUE,9,245,62,91
83,Yorick,JUNGLE,TRUE,28,166,240,107
83,Yorick,BOTTOM,TRUE,91,238,24,234
83,Yorick,JUNGLE,TRUE,104,50,48,120
83,Yorick,JUNGLE,TRUE,141,8,266,11
127,Lissandra,JUNGLE,TRUE,133,86,35,245
39,Irelia,BOTTOM,FALSE,30,69,104,64
887,Gwen,BOTTOM,FALSE,234,236,114,32
62,MonkeyKing,JUNGLE,FALSE,104,3,50,76
887,Gwen,BOTTOM,TRUE,203,62,102,121
887,Gwen,BOTTOM,FALSE,104,61,166,64
62,MonkeyKing,BOTTOM,TRUE,203,711,122,154
39,Irelia,BOTTOM,FALSE,164,131,114,104
39,Irelia,JUNGLE,FALSE,44,84,86,238
887,Gwen,JUNGLE,TRUE,91,555,92,876
78,Poppy,JUNGLE,TRUE,875,103,10,5
39,Irelia,TOP,FALSE,234,245,157,120
39,Irelia,MIDDLE,TRUE,876,777,86,120
39,Irelia,JUNGLE,TRUE,91,1,114,234
887,Gwen,JUNGLE,FALSE,154,42,126,82
62,MonkeyKing,JUNGLE,FALSE,78,112,104,141
62,MonkeyKing,JUNGLE,TRUE,421,84,6,64
887,Gwen,JUNGLE,TRUE,5,77,92,120
62,MonkeyKing,JUNGLE,TRUE,104,75,64,887
887,Gwen,JUNGLE,FALSE,126,35,85,64
113,Sejuani,JUNGLE,TRUE,777,157,106,107
29,Twitch,JUNGLE,TRUE,75,121,223,107
29,Twitch,JUNGLE,TRUE,516,35,19,20
29,Twitch,JUNGLE,TRUE,6,234,39,245
29,Twitch,JUNGLE,FALSE,875,120,62,11
113,Sejuani,JUNGLE,TRUE,875,157,62,17
29,Twitch,JUNGLE,TRUE,10,36,266,5
29,Twitch,JUNGLE,TRUE,27,9,54,234
113,Sejuani,BOTTOM,FALSE,122,84,36,91
29,Twitch,BOTTOM,FALSE,238,64,112,56
113,Sejuani,BOTTOM,FALSE,164,112,67,11
113,Sejuani,BOTTOM,TRUE,164,8,75,887
113,Sejuani,BOTTOM,FALSE,126,1,236,104
29,Twitch,BOTTOM,FALSE,57,59,39,254
29,Twitch,BOTTOM,TRUE,12,56,26,64
113,Sejuani,BOTTOM,FALSE,777,412,74,81
29,Twitch,BOTTOM,TRUE,8,19,11,120
29,Twitch,BOTTOM,TRUE,122,64,112,120
29,Twitch,BOTTOM,TRUE,266,141,223,432
29,Twitch,MIDDLE,TRUE,24,60,161,104
421,RekSai,BOTTOM,TRUE,105,166,1,203
421,RekSai,BOTTOM,TRUE,126,103,164,79
421,RekSai,BOTTOM,TRUE,75,69,92,91
54,Malphite,BOTTOM,TRUE,246,48,166,234
42,Corki,MIDDLE,FALSE,39,104,122,20
421,RekSai,BOTTOM,TRUE,41,163,39,77
421,RekSai,BOTTOM,FALSE,92,7,126,104
421,RekSai,BOTTOM,TRUE,24,105,777,91
245,Ekko,TOP,TRUE,92,166,10,120
154,Zac,TOP,TRUE,266,157,164,64
421,RekSai,TOP,TRUE,84,246,91,17
234,Viego,TOP,FALSE,69,166,164,29
421,RekSai,TOP,TRUE,777,131,887,19
421,RekSai,UTILITY,TRUE,104,55,86,20
421,RekSai,TOP,TRUE,85,166,234,20
421,RekSai,TOP,TRUE,166,101,17,64
421,RekSai,TOP,TRUE,54,101,41,53
421,RekSai,TOP,TRUE,36,69,79,60
154,Zac,TOP,FALSE,777,157,126,64
421,RekSai,TOP,TRUE,266,68,126,120
15,Sivir,UTILITY,TRUE,78,120,41,154
15,Sivir,TOP,TRUE,86,246,79,238
15,Sivir,TOP,FALSE,25,104,114,234
15,Sivir,MIDDLE,TRUE,114,104,23,120
15,Sivir,MIDDLE,TRUE,126,64,875,2
15,Sivir,MIDDLE,FALSE,266,30,6,120
15,Sivir,MIDDLE,TRUE,92,104,517,64
51,Caitlyn,MIDDLE,FALSE,266,141,875,72
15,Sivir,MIDDLE,FALSE,266,19,62,203
236,Lucian,BOTTOM,FALSE,86,35,164,104
51,Caitlyn,MIDDLE,TRUE,8,120,266,121
54,Malphite,TOP,TRUE,114,30,39,64
51,Caitlyn,MIDDLE,FALSE,223,427,75,141
51,Caitlyn,MIDDLE,FALSE,54,203,23,30
15,Sivir,MIDDLE,FALSE,23,91,887,234
51,Caitlyn,MIDDLE,FALSE,516,77,112,120
54,Malphite,TOP,TRUE,157,245,106,28
51,Caitlyn,BOTTOM,TRUE,24,20,39,121
51,Caitlyn,MIDDLE,FALSE,114,234,875,77
51,Caitlyn,TOP,TRUE,875,141,777,20
150,Gnar,MIDDLE,FALSE,79,166,126,876
166,Akshan,JUNGLE,FALSE,141,126,112,104
164,Camille,JUNGLE,TRUE,234,126,112,64
114,Fiora,TOP,FALSE,18,7,266,76
166,Akshan,TOP,FALSE,64,101,164,203
79,Gragas,TOP,FALSE,234,516,64,126
42,Corki,JUNGLE,TRUE,350,59,7,145
429,Kalista,JUNGLE,TRUE,202,266,5,360
166,Akshan,TOP,FALSE,104,55,23,64
114,Fiora,JUNGLE,TRUE,68,555,7,53
164,Camille,JUNGLE,TRUE,57,134,40,115
164,Camille,JUNGLE,TRUE,64,42,166,5
887,Gwen,TOP,TRUE,91,166,62,104
23,Tryndamere,JUNGLE,FALSE,76,166,78,80
360,Samira,JUNGLE,FALSE,53,131,43,5
59,JarvanIV,JUNGLE,TRUE,223,9,517,5
150,Gnar,JUNGLE,FALSE,5,517,266,234
126,Jayce,JUNGLE,FALSE,76,13,85,203
875,Sett,JUNGLE,FALSE,104,245,23,68
150,Gnar,JUNGLE,FALSE,234,5,114,59
13,Ryze,TOP,FALSE,103,234,62,238
13,Ryze,MIDDLE,FALSE,164,234,266,9
13,Ryze,JUNGLE,FALSE,98,234,150,246
13,Ryze,JUNGLE,TRUE,266,104,39,120
13,Ryze,JUNGLE,TRUE,266,121,887,5
13,Ryze,JUNGLE,TRUE,24,154,112,78
5,XinZhao,JUNGLE,TRUE,203,74,63,50
13,Ryze,JUNGLE,TRUE,98,78,164,76
13,Ryze,JUNGLE,FALSE,223,64,98,9
13,Ryze,JUNGLE,TRUE,104,28,98,59
13,Ryze,JUNGLE,TRUE,91,101,74,64
13,Ryze,JUNGLE,TRUE,126,77,10,141
13,Ryze,JUNGLE,FALSE,516,76,41,163
13,Ryze,JUNGLE,TRUE,98,91,62,64
13,Ryze,JUNGLE,FALSE,41,107,92,44
254,Vi,JUNGLE,TRUE,64,91,164,29
13,Ryze,JUNGLE,FALSE,62,64,234,107
13,Ryze,JUNGLE,TRUE,6,59,164,77
131,Diana,TOP,TRUE,104,126,240,234
13,Ryze,JUNGLE,FALSE,164,421,887,246
33,Rammus,UTILITY,TRUE,41,13,19,5
33,Rammus,UTILITY,TRUE,23,119,75,5
80,Pantheon,UTILITY,TRUE,77,166,420,48
516,Ornn,MIDDLE,FALSE,91,246,92,35
516,Ornn,MIDDLE,TRUE,5,4,41,154
33,Rammus,UTILITY,TRUE,777,99,39,11
33,Rammus,UTILITY,TRUE,164,268,266,91
33,Rammus,MIDDLE,TRUE,421,112,126,234
33,Rammus,MIDDLE,TRUE,36,8,41,876
33,Rammus,UTILITY,FALSE,24,166,164,141
33,Rammus,UTILITY,TRUE,80,246,517,234
33,Rammus,MIDDLE,TRUE,234,105,24,60
33,Rammus,UTILITY,TRUE,114,246,10,107
33,Rammus,MIDDLE,TRUE,29,711,10,20
33,Rammus,MIDDLE,FALSE,69,246,44,120
33,Rammus,BOTTOM,TRUE,223,238,92,25
154,Zac,MIDDLE,FALSE,24,517,164,104
154,Zac,MIDDLE,TRUE,875,50,92,64
33,Rammus,UTILITY,TRUE,67,777,875,19
240,Kled,JUNGLE,FALSE,876,777,114,234
23,Tryndamere,JUNGLE,TRUE,420,245,266,30
246,Qiyana,UTILITY,FALSE,266,99,126,58
60,Elise,UTILITY,TRUE,875,112,114,64
60,Elise,UTILITY,TRUE,6,246,39,28
60,Elise,UTILITY,TRUE,41,777,887,234
60,Elise,UTILITY,TRUE,6,234,266,120
60,Elise,UTILITY,TRUE,36,517,203,76
60,Elise,UTILITY,FALSE,62,99,72,245
60,Elise,UTILITY,TRUE,777,157,516,20
60,Elise,UTILITY,TRUE,84,104,6,245
60,Elise,UTILITY,TRUE,122,104,875,91
60,Elise,UTILITY,TRUE,126,246,31,427
60,Elise,UTILITY,TRUE,58,142,141,121
60,Elise,UTILITY,TRUE,62,238,166,427
2,Olaf,UTILITY,TRUE,41,91,62,33
104,Graves,UTILITY,TRUE,223,157,10,35
60,Elise,UTILITY,TRUE,84,246,6,104
85,Kennen,UTILITY,FALSE,107,111,98,91
60,Elise,UTILITY,TRUE,126,234,246,76
350,Yuumi,UTILITY,FALSE,98,120,875,141
111,Nautilus,UTILITY,FALSE,164,238,17,102
53,Blitzcrank,JUNGLE,FALSE,114,64,38,104
3,Galio,JUNGLE,FALSE,92,59,164,163
3,Galio,JUNGLE,TRUE,6,104,126,28
53,Blitzcrank,JUNGLE,TRUE,10,107,62,141
53,Blitzcrank,JUNGLE,FALSE,41,20,223,64
3,Galio,JUNGLE,FALSE,126,104,30,60
3,Galio,JUNGLE,TRUE,875,102,79,104
12,Alistar,JUNGLE,FALSE,39,30,114,20
12,Alistar,JUNGLE,FALSE,86,246,79,234
711,Vex,JUNGLE,FALSE,64,107,86,35
12,Alistar,JUNGLE,TRUE,777,234,42,20
3,Galio,JUNGLE,TRUE,84,104,36,9
3,Galio,JUNGLE,FALSE,92,5,58,9
360,Samira,JUNGLE,TRUE,31,1,51,91
3,Galio,JUNGLE,TRUE,240,60,164,246
3,Galio,JUNGLE,TRUE,78,121,112,30
37,Sona,JUNGLE,FALSE,875,203,201,20
91,Talon,JUNGLE,FALSE,126,42,85,19
91,Talon,UTILITY,FALSE,777,42,111,104
201,Braum,BOTTOM,FALSE,92,32,266,59
201,Braum,BOTTOM,FALSE,41,76,887,104
201,Braum,UTILITY,TRUE,41,246,112,120
201,Braum,UTILITY,TRUE,24,48,777,19
53,Blitzcrank,BOTTOM,FALSE,131,121,126,154
99,Lux,BOTTOM,FALSE,777,20,131,120
25,Morgana,BOTTOM,TRUE,17,141,104,154
201,Braum,BOTTOM,TRUE,75,33,10,234
201,Braum,BOTTOM,FALSE,17,44,14,33
25,Morgana,BOTTOM,TRUE,62,28,39,56
201,Braum,UTILITY,TRUE,10,154,1,131
201,Braum,BOTTOM,TRUE,127,104,875,131
201,Braum,BOTTOM,TRUE,31,64,8,20
53,Blitzcrank,UTILITY,TRUE,86,91,84,120
201,Braum,BOTTOM,TRUE,517,203,104,72
201,Braum,BOTTOM,TRUE,517,91,85,44
201,Braum,BOTTOM,TRUE,10,59,86,876
25,Morgana,BOTTOM,TRUE,86,245,166,30
25,Morgana,BOTTOM,FALSE,777,234,875,20
53,Blitzcrank,BOTTOM,TRUE,41,876,114,19
102,Shyvana,JUNGLE,TRUE,53,234,21,104
92,Riven,BOTTOM,FALSE,516,8,110,48
30,Karthus,BOTTOM,TRUE,266,875,126,141
30,Karthus,BOTTOM,TRUE,14,145,150,421
30,Karthus,BOTTOM,TRUE,122,80,82,120
30,Karthus,BOTTOM,TRUE,14,45,164,141
30,Karthus,BOTTOM,TRUE,266,39,24,163
104,Graves,BOTTOM,TRUE,234,245,875,30
104,Graves,MIDDLE,TRUE,14,516,84,91
91,Talon,UTILITY,TRUE,122,42,39,28
30,Karthus,UTILITY,TRUE,122,14,27,11
30,Karthus,BOTTOM,TRUE,14,777,223,234
30,Karthus,MIDDLE,TRUE,875,31,39,28
30,Karthus,MIDDLE,TRUE,122,238,126,104
104,Graves,BOTTOM,TRUE,82,777,41,121
30,Karthus,BOTTOM,FALSE,122,14,222,875
91,Talon,BOTTOM,TRUE,54,104,133,5
30,Karthus,UTILITY,TRUE,875,64,246,104
91,Talon,BOTTOM,TRUE,122,56,266,64
30,Karthus,UTILITY,FALSE,107,127,41,104
99,Lux,UTILITY,TRUE,516,107,92,234
96,KogMaw,UTILITY,TRUE,75,91,92,120
96,KogMaw,UTILITY,FALSE,266,30,114,28
99,Lux,UTILITY,FALSE,39,234,122,28
99,Lux,UTILITY,TRUE,777,78,38,76
96,KogMaw,UTILITY,TRUE,19,163,114,76
96,KogMaw,UTILITY,TRUE,266,104,6,64
96,KogMaw,UTILITY,TRUE,39,78,777,77
96,KogMaw,UTILITY,TRUE,64,266,114,203
96,KogMaw,UTILITY,TRUE,19,104,58,113
96,KogMaw,UTILITY,TRUE,23,106,92,104
99,Lux,UTILITY,TRUE,104,2,41,76
96,KogMaw,UTILITY,TRUE,117,48,92,77
96,KogMaw,UTILITY,FALSE,114,245,85,59
99,Lux,UTILITY,FALSE,875,421,50,64
96,KogMaw,UTILITY,FALSE,39,32,23,234
96,KogMaw,TOP,TRUE,150,120,126,141
96,KogMaw,MIDDLE,TRUE,98,121,164,59
96,KogMaw,MIDDLE,FALSE,92,238,114,141
96,KogMaw,TOP,TRUE,92,9,107,121
115,Ziggs,MIDDLE,TRUE,14,141,164,131
254,Vi,TOP,TRUE,266,45,126,59
115,Ziggs,TOP,TRUE,36,131,266,104
115,Ziggs,TOP,TRUE,126,121,164,234
115,Ziggs,TOP,FALSE,112,120,41,246
115,Ziggs,TOP,FALSE,39,56,62,28
115,Ziggs,TOP,FALSE,114,28,67,20
115,Ziggs,TOP,TRUE,11,64,114,2
115,Ziggs,TOP,TRUE,266,76,99,36
115,Ziggs,TOP,TRUE,240,141,55,121
201,Braum,TOP,FALSE,84,2,58,64
101,Xerath,TOP,FALSE,240,234,164,104
115,Ziggs,TOP,FALSE,223,234,67,28
115,Ziggs,TOP,FALSE,24,120,223,28
115,Ziggs,TOP,FALSE,24,64,14,104
115,Ziggs,TOP,TRUE,164,121,98,19
115,Ziggs,JUNGLE,FALSE,17,141,114,120
115,Ziggs,JUNGLE,TRUE,240,35,79,5
101,Xerath,JUNGLE,TRUE,84,59,887,77
115,Ziggs,JUNGLE,TRUE,164,203,98,64
161,Velkoz,JUNGLE,FALSE,54,59,114,11
161,Velkoz,JUNGLE,FALSE,41,120,517,234
161,Velkoz,JUNGLE,TRUE,86,79,122,121
161,Velkoz,JUNGLE,TRUE,122,154,92,120
161,Velkoz,JUNGLE,TRUE,86,420,27,64
29,Twitch,JUNGLE,TRUE,54,5,24,79
29,Twitch,JUNGLE,TRUE,92,60,10,11
161,Velkoz,JUNGLE,TRUE,39,76,84,246
161,Velkoz,JUNGLE,TRUE,223,5,86,202
161,Velkoz,JUNGLE,TRUE,122,64,48,104
161,Velkoz,JUNGLE,FALSE,266,246,36,72
161,Velkoz,JUNGLE,FALSE,54,64,126,121
102,Shyvana,JUNGLE,FALSE,4,19,121,90
161,Velkoz,JUNGLE,FALSE,24,121,887,238
154,Zac,JUNGLE,TRUE,8,42,142,23
24,Jax,JUNGLE,TRUE,235,43,15,51
161,Velkoz,JUNGLE,FALSE,164,107,79,245
161,Velkoz,MIDDLE,TRUE,114,120,85,104
161,Velkoz,TOP,FALSE,72,76,14,56
161,Velkoz,TOP,TRUE,39,203,84,104
6,Urgot,MIDDLE,TRUE,20,112,85,120
8,Vladimir,JUNGLE,TRUE,516,203,39,19
8,Vladimir,MIDDLE,FALSE,420,120,39,64
8,Vladimir,MIDDLE,TRUE,30,81,122,64
8,Vladimir,TOP,TRUE,235,164,56,222
8,Vladimir,MIDDLE,TRUE,104,25,72,77
6,Urgot,MIDDLE,TRUE,48,711,164,5
6,Urgot,MIDDLE,TRUE,131,711,114,5
6,Urgot,UTILITY,TRUE,64,42,106,234
23,Tryndamere,MIDDLE,TRUE,427,61,39,33
23,Tryndamere,MIDDLE,TRUE,427,42,76,79
6,Urgot,TOP,FALSE,234,112,223,427
6,Urgot,MIDDLE,FALSE,234,711,157,91
6,Urgot,MIDDLE,FALSE,64,517,78,203
6,Urgot,MIDDLE,TRUE,154,245,62,254
6,Urgot,MIDDLE,FALSE,154,142,78,35
6,Urgot,UTILITY,TRUE,106,131,777,28
6,Urgot,UTILITY,FALSE,421,103,41,234
6,Urgot,UTILITY,FALSE,60,112,41,59
6,Urgot,UTILITY,TRUE,64,105,122,60
234,Viego,UTILITY,FALSE,31,84,19,203
56,Nocturne,BOTTOM,TRUE,19,4,150,203
56,Nocturne,BOTTOM,TRUE,777,136,104,64
107,Rengar,UTILITY,FALSE,887,777,150,154
121,Khazix,BOTTOM,TRUE,234,39,246,164
107,Rengar,BOTTOM,TRUE,126,147,164,64
56,Nocturne,UTILITY,FALSE,240,34,72,30
56,Nocturne,UTILITY,FALSE,114,13,39,60
56,Nocturne,TOP,TRUE,54,711,126,234
56,Nocturne,BOTTOM,FALSE,875,711,10,77
56,Nocturne,BOTTOM,TRUE,131,58,164,64
56,Nocturne,BOTTOM,FALSE,223,518,164,104
56,Nocturne,BOTTOM,FALSE,104,142,164,254
56,Nocturne,BOTTOM,FALSE,58,268,122,64
56,Nocturne,BOTTOM,FALSE,24,45,122,154
56,Nocturne,BOTTOM,TRUE,86,105,58,154
56,Nocturne,UTILITY,TRUE,150,7,223,234
107,Rengar,UTILITY,FALSE,86,268,240,91
107,Rengar,UTILITY,FALSE,266,112,164,64
56,Nocturne,JUNGLE,TRUE,92,777,1,91
120,Hecarim,UTILITY,TRUE,104,105,86,64
127,Lissandra,TOP,FALSE,41,64,516,20
48,Trundle,UTILITY,TRUE,20,69,74,141
127,Lissandra,JUNGLE,FALSE,35,245,14,64
127,Lissandra,BOTTOM,FALSE,78,20,82,141
120,Hecarim,UTILITY,FALSE,126,1,166,104
127,Lissandra,UTILITY,TRUE,14,141,164,131
127,Lissandra,UTILITY,TRUE,39,104,86,64
127,Lissandra,MIDDLE,FALSE,91,1,39,234
127,Lissandra,UTILITY,TRUE,223,121,78,238
127,Lissandra,UTILITY,FALSE,777,60,240,104
127,Lissandra,UTILITY,TRUE,126,64,86,102
53,Blitzcrank,UTILITY,TRUE,86,64,114,238
517,Sylas,UTILITY,TRUE,98,59,133,254
517,Sylas,TOP,FALSE,107,33,157,59
517,Sylas,TOP,FALSE,266,91,126,120
517,Sylas,TOP,TRUE,41,121,887,141
127,Lissandra,TOP,TRUE,126,120,54,234
517,Sylas,TOP,FALSE,86,44,122,120
127,Lissandra,TOP,FALSE,887,234,126,91
61,Orianna,UTILITY,FALSE,875,20,777,104
61,Orianna,TOP,TRUE,98,59,82,203
235,Senna,TOP,TRUE,31,104,114,421
235,Senna,UTILITY,TRUE,114,104,58,120
235,Senna,TOP,FALSE,36,19,875,11
235,Senna,TOP,FALSE,27,141,92,254
235,Senna,MIDDLE,FALSE,82,80,44,104
61,Orianna,TOP,TRUE,266,113,27,154
61,Orianna,UTILITY,TRUE,41,107,6,104
61,Orianna,TOP,TRUE,133,141,86,246
61,Orianna,TOP,FALSE,133,876,64,102
61,Orianna,TOP,TRUE,64,104,27,92
203,Kindred,TOP,FALSE,32,38,112,421
61,Orianna,TOP,FALSE,41,35,58,104
61,Orianna,UTILITY,TRUE,234,35,82,121
61,Orianna,UTILITY,TRUE,39,245,24,234
61,Orianna,JUNGLE,FALSE,164,101,115,427
61,Orianna,JUNGLE,FALSE,10,166,134,48
61,Orianna,JUNGLE,TRUE,133,164,62,245
61,Orianna,TOP,TRUE,14,91,85,245
711,Vex,UTILITY,FALSE,104,33,39,63
555,Pyke,MIDDLE,FALSE,141,9,6,17
142,Zoe,UTILITY,FALSE,777,64,10,5
32,Amumu,UTILITY,FALSE,777,103,17,19
142,Zoe,UTILITY,TRUE,92,238,266,64
112,Viktor,UTILITY,FALSE,31,777,43,19
161,Velkoz,UTILITY,TRUE,150,246,6,254
9,FiddleSticks,UTILITY,TRUE,223,133,133,86
498,Xayah,UTILITY,FALSE,875,4,48,120
147,Seraphine,UTILITY,FALSE,223,245,40,234
142,Zoe,UTILITY,FALSE,36,35,223,102
142,Zoe,UTILITY,FALSE,54,104,85,64
99,Lux,JUNGLE,FALSE,85,141,41,20
142,Zoe,JUNGLE,FALSE,19,104,6,64
142,Zoe,JUNGLE,TRUE,79,120,875,203
142,Zoe,JUNGLE,TRUE,223,9,31,35
142,Zoe,JUNGLE,FALSE,79,107,133,120
268,Azir,MIDDLE,TRUE,126,517,30,76
142,Zoe,JUNGLE,FALSE,516,104,875,11
142,Zoe,MIDDLE,TRUE,86,9,30,887
516,Ornn,JUNGLE,TRUE,234,421,887,238
516,Ornn,JUNGLE,TRUE,9,246,517,48
164,Camille,JUNGLE,TRUE,20,157,86,120
516,Ornn,JUNGLE,TRUE,20,517,41,64
516,Ornn,JUNGLE,TRUE,29,68,98,517
98,Shen,JUNGLE,FALSE,99,81,360,10
163,Taliyah,JUNGLE,FALSE,523,234,122,121
23,Tryndamere,JUNGLE,FALSE,35,10,31,121
777,Yone,JUNGLE,TRUE,120,81,98,235
89,Leona,MIDDLE,FALSE,157,72,98,64
516,Ornn,JUNGLE,FALSE,8,104,875,64
516,Ornn,JUNGLE,TRUE,2,238,27,120
164,Camille,JUNGLE,FALSE,122,141,58,120
516,Ornn,JUNGLE,TRUE,238,4,41,104
89,Leona,JUNGLE,TRUE,39,35,41,104
164,Camille,JUNGLE,TRUE,28,126,875,876
104,Graves,JUNGLE,FALSE,360,526,99,145
516,Ornn,JUNGLE,FALSE,238,157,126,20
516,Ornn,JUNGLE,FALSE,17,43,68,104
164,Camille,JUNGLE,FALSE,76,711,104,141
53,Blitzcrank,JUNGLE,TRUE,6,427,121,35
53,Blitzcrank,JUNGLE,TRUE,14,121,266,11
32,Amumu,JUNGLE,FALSE,126,75,36,141
32,Amumu,JUNGLE,FALSE,39,112,35,104
32,Amumu,JUNGLE,FALSE,164,112,223,28
27,Singed,JUNGLE,FALSE,19,246,79,121
53,Blitzcrank,JUNGLE,FALSE,126,104,41,35
518,Neeko,JUNGLE,FALSE,98,121,112,141
43,Karma,JUNGLE,FALSE,34,121,24,79
53,Blitzcrank,JUNGLE,FALSE,516,77,112,120
53,Blitzcrank,JUNGLE,TRUE,17,91,84,245
53,Blitzcrank,JUNGLE,TRUE,41,68,78,104
53,Blitzcrank,JUNGLE,FALSE,23,64,39,44
53,Blitzcrank,JUNGLE,FALSE,79,9,36,163
12,Alistar,MIDDLE,TRUE,84,122,92,79
53,Blitzcrank,MIDDLE,TRUE,23,234,114,64
53,Blitzcrank,MIDDLE,TRUE,78,154,86,91
37,Sona,MIDDLE,TRUE,41,141,98,20
5,XinZhao,JUNGLE,TRUE,122,102,517,104
32,Amumu,MIDDLE,FALSE,24,7,62,20
9,FiddleSticks,JUNGLE,FALSE,240,42,166,76
9,FiddleSticks,JUNGLE,FALSE,126,517,114,234
9,FiddleSticks,MIDDLE,FALSE,164,238,19,91
111,Nautilus,JUNGLE,FALSE,84,104,98,76
9,FiddleSticks,MIDDLE,FALSE,98,236,875,64
111,Nautilus,MIDDLE,FALSE,164,234,19,245
59,JarvanIV,MIDDLE,FALSE,150,84,164,7
9,FiddleSticks,JUNGLE,FALSE,69,77,98,245
9,FiddleSticks,MIDDLE,FALSE,240,101,166,104
9,FiddleSticks,MIDDLE,FALSE,166,7,112,141
64,LeeSin,JUNGLE,FALSE,126,67,62,203
9,FiddleSticks,MIDDLE,TRUE,19,166,114,35
9,FiddleSticks,MIDDLE,FALSE,34,238,777,120
9,FiddleSticks,JUNGLE,TRUE,92,777,166,91
120,Hecarim,TOP,FALSE,166,92,6,203
91,Talon,JUNGLE,FALSE,245,517,54,104
9,FiddleSticks,MIDDLE,TRUE,164,91,126,517
9,FiddleSticks,TOP,TRUE,164,246,3,91
9,FiddleSticks,TOP,TRUE,126,777,157,2
25,Morgana,TOP,TRUE,19,711,23,166
238,Zed,TOP,TRUE,84,99,246,131
28,Evelynn,MIDDLE,FALSE,114,84,68,238
238,Zed,BOTTOM,FALSE,122,13,157,245
28,Evelynn,BOTTOM,TRUE,92,157,10,60
32,Amumu,TOP,TRUE,98,126,777,5
238,Zed,TOP,FALSE,98,245,92,154
121,Khazix,MIDDLE,FALSE,166,112,75,131
32,Amumu,TOP,TRUE,166,8,36,104
28,Evelynn,TOP,TRUE,6,50,266,246
28,Evelynn,TOP,FALSE,164,203,6,91
28,Evelynn,TOP,TRUE,54,777,24,421
28,Evelynn,BOTTOM,FALSE,157,777,245,113
28,Evelynn,MIDDLE,FALSE,420,246,6,76
28,Evelynn,BOTTOM,FALSE,134,126,74,254
28,Evelynn,MIDDLE,TRUE,23,238,63,246
28,Evelynn,MIDDLE,FALSE,39,238,1,121
28,Evelynn,BOTTOM,TRUE,75,23,126,246
30,Karthus,BOTTOM,FALSE,23,238,6,120
120,Hecarim,MIDDLE,TRUE,114,103,54,245
121,Khazix,MIDDLE,FALSE,112,58,80,28
105,Fizz,BOTTOM,TRUE,98,131,517,64
105,Fizz,BOTTOM,TRUE,266,876,27,76
105,Fizz,MIDDLE,FALSE,166,60,523,64
105,Fizz,MIDDLE,FALSE,48,113,516,154
68,Rumble,BOTTOM,FALSE,92,238,122,37
105,Fizz,MIDDLE,TRUE,119,64,17,238
141,Kayn,MIDDLE,FALSE,266,112,79,120
141,Kayn,MIDDLE,FALSE,11,69,240,104
105,Fizz,MIDDLE,FALSE,24,2,157,48
141,Kayn,MIDDLE,TRUE,112,777,6,64
105,Fizz,MIDDLE,FALSE,114,245,31,234
105,Fizz,MIDDLE,FALSE,67,238,126,64
105,Fizz,MIDDLE,FALSE,19,121,164,60
5,XinZhao,BOTTOM,FALSE,24,112,122,19
105,Fizz,MIDDLE,FALSE,875,20,24,28
105,Fizz,BOTTOM,TRUE,39,154,126,64
5,XinZhao,BOTTOM,TRUE,6,4,164,64
85,Kennen,BOTTOM,FALSE,104,234,39,68
105,Fizz,BOTTOM,TRUE,78,64,126,30
141,Kayn,BOTTOM,FALSE,126,1,24,113
30,Karthus,BOTTOM,TRUE,51,412,101,22
266,Aatrox,BOTTOM,FALSE,22,64,24,120
64,LeeSin,BOTTOM,FALSE,10,518,41,234
58,Renekton,BOTTOM,FALSE,19,201,164,154
112,Viktor,MIDDLE,TRUE,120,18,114,141
58,Renekton,BOTTOM,TRUE,60,238,126,120
79,Gragas,BOTTOM,FALSE,43,202,15,26
266,Aatrox,BOTTOM,TRUE,64,711,6,131
58,Renekton,BOTTOM,FALSE,234,42,92,64
141,Kayn,BOTTOM,FALSE,25,121,12,11
236,Lucian,BOTTOM,TRUE,31,104,106,29
202,Jhin,BOTTOM,TRUE,223,107,24,876
67,Vayne,BOTTOM,TRUE,111,517,10,42
31,Chogath,BOTTOM,FALSE,120,133,54,203
58,Renekton,BOTTOM,TRUE,20,68,875,234
58,Renekton,BOTTOM,FALSE,8,30,67,234
31,Chogath,BOTTOM,TRUE,121,517,54,30
58,Renekton,JUNGLE,TRUE,44,166,126,104
